,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,theme
55904,2018,all countries,hurt,225,352387,0.000638503,4,315,315,crime and violence
55905,2019,all countries,hurt,261,380716,0.00068555,4,315,315,crime and violence
55906,2020,all countries,hurt,276,381402,0.0007236460000000001,4,315,315,crime and violence
55907,2021,all countries,hurt,207,234227,0.000883758,4,315,315,crime and violence
55930,2010,all countries,oscar,21,35448,0.0005924169999999999,5,317,312,empowerment
55931,2011,all countries,oscar,54,58436,0.000924088,5,317,312,empowerment
55932,2012,all countries,oscar,78,94038,0.0008294519999999999,5,317,312,empowerment
55933,2013,all countries,oscar,156,128387,0.001215076,5,317,312,empowerment
55934,2014,all countries,oscar,300,171115,0.0017532070000000001,5,317,312,empowerment
55935,2015,all countries,oscar,324,212576,0.001524161,5,317,312,empowerment
55936,2016,all countries,oscar,312,269843,0.001156228,5,317,312,empowerment
55937,2017,all countries,oscar,336,312298,0.001075895,5,317,312,empowerment
55938,2018,all countries,oscar,507,352387,0.001438759,5,317,312,empowerment
55939,2019,all countries,oscar,564,380716,0.0014814189999999999,5,317,312,empowerment
55940,2020,all countries,oscar,447,381402,0.001171992,5,317,312,empowerment
55941,2021,all countries,oscar,360,234227,0.001536971,5,317,312,empowerment
55947,2010,all countries,police,192,35448,0.005416385,6,318,304,crime and violence
55948,2011,all countries,police,273,58436,0.004671778,6,318,304,crime and violence
55949,2012,all countries,police,636,94038,0.0067632230000000005,6,318,304,crime and violence
55950,2013,all countries,police,837,128387,0.006519352,6,318,304,crime and violence
55951,2014,all countries,police,1464,171115,0.00855565,6,318,304,crime and violence
55952,2015,all countries,police,1857,212576,0.008735699,6,318,304,crime and violence
55953,2016,all countries,police,2190,269843,0.00811583,6,318,304,crime and violence
55954,2017,all countries,police,2589,312298,0.008290159,6,318,304,crime and violence
55955,2018,all countries,police,3570,352387,0.010130907,6,318,304,crime and violence
55956,2019,all countries,police,4212,380716,0.011063365,6,318,304,crime and violence
55957,2020,all countries,police,4368,381402,0.011452483000000001,6,318,304,crime and violence
55958,2021,all countries,police,3276,234227,0.013986432,6,318,304,crime and violence
56066,2010,all countries,harass,15,35448,0.000423155,6,328,325,crime and violence
56067,2011,all countries,harass,12,58436,0.000205353,6,328,325,crime and violence
56068,2012,all countries,harass,30,94038,0.00031902,6,328,325,crime and violence
56069,2013,all countries,harass,36,128387,0.000280402,6,328,325,crime and violence
56070,2014,all countries,harass,132,171115,0.0007714110000000001,6,328,325,crime and violence
56071,2015,all countries,harass,156,212576,0.000733855,6,328,325,crime and violence
56072,2016,all countries,harass,231,269843,0.0008560530000000001,6,328,325,crime and violence
56073,2017,all countries,harass,429,312298,0.0013736879999999999,6,328,325,crime and violence
56074,2018,all countries,harass,591,352387,0.001677133,6,328,325,crime and violence
56075,2019,all countries,harass,444,380716,0.001166224,6,328,325,crime and violence
56076,2020,all countries,harass,381,381402,0.0009989460000000001,6,328,325,crime and violence
56077,2021,all countries,harass,246,234227,0.001050263,6,328,325,crime and violence
56185,2010,all countries,freedom,6,35448,0.00016926200000000002,7,339,342,empowerment
56186,2011,all countries,freedom,39,58436,0.000667397,7,339,342,empowerment
56187,2012,all countries,freedom,27,94038,0.000287118,7,339,342,empowerment
56188,2013,all countries,freedom,36,128387,0.000280402,7,339,342,empowerment
56189,2014,all countries,freedom,42,171115,0.000245449,7,339,342,empowerment
56190,2015,all countries,freedom,63,212576,0.000296365,7,339,342,empowerment
56191,2016,all countries,freedom,69,269843,0.000255704,7,339,342,empowerment
56192,2017,all countries,freedom,114,312298,0.000365036,7,339,342,empowerment
56193,2018,all countries,freedom,201,352387,0.000570396,7,339,342,empowerment
56194,2019,all countries,freedom,165,380716,0.00043339400000000003,7,339,342,empowerment
56195,2020,all countries,freedom,156,381402,0.00040901699999999996,7,339,342,empowerment
56196,2021,all countries,freedom,93,234227,0.000397051,7,339,342,empowerment
56219,2010,all countries,lawsuit,15,35448,0.000423155,7,341,337,crime and violence
56220,2011,all countries,lawsuit,33,58436,0.00056472,7,341,337,crime and violence
56221,2012,all countries,lawsuit,72,94038,0.0007656480000000001,7,341,337,crime and violence
56222,2013,all countries,lawsuit,93,128387,0.0007243719999999999,7,341,337,crime and violence
56223,2014,all countries,lawsuit,123,171115,0.000718815,7,341,337,crime and violence
56224,2015,all countries,lawsuit,201,212576,0.000945544,7,341,337,crime and violence
56225,2016,all countries,lawsuit,192,269843,0.000711525,7,341,337,crime and violence
56226,2017,all countries,lawsuit,201,312298,0.000643616,7,341,337,crime and violence
56227,2018,all countries,lawsuit,210,352387,0.000595936,7,341,337,crime and violence
56228,2019,all countries,lawsuit,396,380716,0.001040145,7,341,337,crime and violence
56229,2020,all countries,lawsuit,345,381402,0.000904557,7,341,337,crime and violence
56230,2021,all countries,lawsuit,231,234227,0.000986223,7,341,337,crime and violence
56236,2010,all countries,lead,69,35448,0.001946513,4,343,334,empowerment
56237,2011,all countries,lead,129,58436,0.0022075429999999997,4,343,334,empowerment
56238,2012,all countries,lead,237,94038,0.002520258,4,343,334,empowerment
56239,2013,all countries,lead,321,128387,0.002500253,4,343,334,empowerment
56240,2014,all countries,lead,519,171115,0.003033048,4,343,334,empowerment
56241,2015,all countries,lead,672,212576,0.003161222,4,343,334,empowerment
56242,2016,all countries,lead,963,269843,0.003568742,4,343,334,empowerment
56243,2017,all countries,lead,1011,312298,0.003237293,4,343,334,empowerment
56244,2018,all countries,lead,1437,352387,0.004077903,4,343,334,empowerment
56245,2019,all countries,lead,1452,380716,0.0038138670000000003,4,343,334,empowerment
56246,2020,all countries,lead,1536,381402,0.004027247,4,343,334,empowerment
56247,2021,all countries,lead,1056,234227,0.0045084470000000005,4,343,334,empowerment
56372,2010,all countries,strong,15,35448,0.000423155,6,354,353,empowerment
56373,2011,all countries,strong,42,58436,0.000718735,6,354,353,empowerment
56374,2012,all countries,strong,66,94038,0.000701844,6,354,353,empowerment
56375,2013,all countries,strong,117,128387,0.000911307,6,354,353,empowerment
56376,2014,all countries,strong,150,171115,0.000876603,6,354,353,empowerment
56377,2015,all countries,strong,192,212576,0.000903206,6,354,353,empowerment
56378,2016,all countries,strong,240,269843,0.000889406,6,354,353,empowerment
56379,2017,all countries,strong,372,312298,0.00119117,6,354,353,empowerment
56380,2018,all countries,strong,429,352387,0.001217412,6,354,353,empowerment
56381,2019,all countries,strong,372,380716,0.0009771060000000002,6,354,353,empowerment
56382,2020,all countries,strong,339,381402,0.000888826,6,354,353,empowerment
56383,2021,all countries,strong,219,234227,0.00093499,6,354,353,empowerment
56406,2010,all countries,threaten,30,35448,0.00084631,8,358,348,crime and violence
56407,2011,all countries,threaten,30,58436,0.0005133819999999999,8,358,348,crime and violence
56408,2012,all countries,threaten,60,94038,0.00063804,8,358,348,crime and violence
56409,2013,all countries,threaten,93,128387,0.0007243719999999999,8,358,348,crime and violence
56410,2014,all countries,threaten,150,171115,0.000876603,8,358,348,crime and violence
56411,2015,all countries,threaten,180,212576,0.000846756,8,358,348,crime and violence
56412,2016,all countries,threaten,300,269843,0.001111758,8,358,348,crime and violence
56413,2017,all countries,threaten,438,312298,0.001402507,8,358,348,crime and violence
56414,2018,all countries,threaten,450,352387,0.001277005,8,358,348,crime and violence
56415,2019,all countries,threaten,576,380716,0.001512939,8,358,348,crime and violence
56416,2020,all countries,threaten,570,381402,0.0014944860000000002,8,358,348,crime and violence
56417,2021,all countries,threaten,435,234227,0.001857173,8,358,348,crime and violence
56457,2010,all countries,march,9,35448,0.000253893,5,362,363,empowerment
56458,2011,all countries,march,18,58436,0.00030802900000000003,5,362,363,empowerment
56459,2012,all countries,march,12,94038,0.000127608,5,362,363,empowerment
56460,2013,all countries,march,33,128387,0.000257035,5,362,363,empowerment
56461,2014,all countries,march,39,171115,0.000227917,5,362,363,empowerment
56462,2015,all countries,march,81,212576,0.00038104,5,362,363,empowerment
56463,2016,all countries,march,105,269843,0.000389115,5,362,363,empowerment
56464,2017,all countries,march,633,312298,0.00202691,5,362,363,empowerment
56465,2018,all countries,march,432,352387,0.001225925,5,362,363,empowerment
56466,2019,all countries,march,348,380716,0.000914067,5,362,363,empowerment
56467,2020,all countries,march,294,381402,0.00077084,5,362,363,empowerment
56468,2021,all countries,march,129,234227,0.000550748,5,362,363,empowerment
56559,2010,all countries,witchcraft,3,35448,8.46e-05,10,371,399,female stereotypes
56560,2011,all countries,witchcraft,9,58436,0.000154015,10,371,399,female stereotypes
56561,2012,all countries,witchcraft,6,94038,6.38e-05,10,371,399,female stereotypes
56562,2013,all countries,witchcraft,6,128387,4.6700000000000003e-05,10,371,399,female stereotypes
56563,2014,all countries,witchcraft,15,171115,8.77e-05,10,371,399,female stereotypes
56564,2015,all countries,witchcraft,21,212576,9.88e-05,10,371,399,female stereotypes
56565,2016,all countries,witchcraft,45,269843,0.00016676400000000002,10,371,399,female stereotypes
56566,2017,all countries,witchcraft,24,312298,7.68e-05,10,371,399,female stereotypes
56567,2018,all countries,witchcraft,33,352387,9.36e-05,10,371,399,female stereotypes
56568,2019,all countries,witchcraft,21,380716,5.520000000000001e-05,10,371,399,female stereotypes
56569,2020,all countries,witchcraft,54,381402,0.000141583,10,371,399,female stereotypes
56570,2021,all countries,witchcraft,42,234227,0.00017931299999999998,10,371,399,female stereotypes
56644,2010,all countries,newborn,15,35448,0.000423155,7,379,380,female stereotypes
56645,2011,all countries,newborn,15,58436,0.00025669099999999997,7,379,380,female stereotypes
56646,2012,all countries,newborn,36,94038,0.00038282400000000003,7,379,380,female stereotypes
56647,2013,all countries,newborn,54,128387,0.000420603,7,379,380,female stereotypes
56648,2014,all countries,newborn,114,171115,0.0006662189999999999,7,379,380,female stereotypes
56649,2015,all countries,newborn,159,212576,0.000747968,7,379,380,female stereotypes
56650,2016,all countries,newborn,159,269843,0.000589232,7,379,380,female stereotypes
56651,2017,all countries,newborn,204,312298,0.000653222,7,379,380,female stereotypes
56652,2018,all countries,newborn,216,352387,0.000612962,7,379,380,female stereotypes
56653,2019,all countries,newborn,327,380716,0.000858908,7,379,380,female stereotypes
56654,2020,all countries,newborn,342,381402,0.0008966919999999999,7,379,380,female stereotypes
56655,2021,all countries,newborn,201,234227,0.000858142,7,379,380,female stereotypes
56814,2010,all countries,rape,177,35448,0.00499323,4,389,379,crime and violence
56815,2011,all countries,rape,273,58436,0.004671778,4,389,379,crime and violence
56816,2012,all countries,rape,546,94038,0.0058061630000000005,4,389,379,crime and violence
56817,2013,all countries,rape,1098,128387,0.008552268,4,389,379,crime and violence
56818,2014,all countries,rape,1518,171115,0.008871226999999999,4,389,379,crime and violence
56819,2015,all countries,rape,1563,212576,0.007352664,4,389,379,crime and violence
56820,2016,all countries,rape,2313,269843,0.008571651,4,389,379,crime and violence
56821,2017,all countries,rape,2823,312298,0.009039443000000001,4,389,379,crime and violence
56822,2018,all countries,rape,3324,352387,0.009432811,4,389,379,crime and violence
56823,2019,all countries,rape,3462,380716,0.009093391999999999,4,389,379,crime and violence
56824,2020,all countries,rape,3597,381402,0.009430994,4,389,379,crime and violence
56825,2021,all countries,rape,2325,234227,0.009926268,4,389,379,crime and violence
56865,2010,all countries,pregnant,123,35448,0.003469871,8,392,382,female stereotypes
56866,2011,all countries,pregnant,279,58436,0.004774454,8,392,382,female stereotypes
56867,2012,all countries,pregnant,420,94038,0.00446628,8,392,382,female stereotypes
56868,2013,all countries,pregnant,570,128387,0.004439702,8,392,382,female stereotypes
56869,2014,all countries,pregnant,978,171115,0.005715455,8,392,382,female stereotypes
56870,2015,all countries,pregnant,1224,212576,0.005757941,8,392,382,female stereotypes
56871,2016,all countries,pregnant,1398,269843,0.00518079,8,392,382,female stereotypes
56872,2017,all countries,pregnant,1674,312298,0.005360265,8,392,382,female stereotypes
56873,2018,all countries,pregnant,1686,352387,0.004784512,8,392,382,female stereotypes
56874,2019,all countries,pregnant,1755,380716,0.004609735,8,392,382,female stereotypes
56875,2020,all countries,pregnant,2373,381402,0.0062217819999999995,8,392,382,female stereotypes
56876,2021,all countries,pregnant,1611,234227,0.006877943,8,392,382,female stereotypes
57052,2010,all countries,bride,18,35448,0.000507786,5,405,402,female stereotypes
57053,2011,all countries,bride,42,58436,0.000718735,5,405,402,female stereotypes
57054,2012,all countries,bride,48,94038,0.000510432,5,405,402,female stereotypes
57055,2013,all countries,bride,66,128387,0.000514071,5,405,402,female stereotypes
57056,2014,all countries,bride,108,171115,0.000631154,5,405,402,female stereotypes
57057,2015,all countries,bride,165,212576,0.000776193,5,405,402,female stereotypes
